Date,kospi,kosdaq,usdkrw,us_tb_3m,call_r,PPI,CPI,CPI_ratio,IPI,EPI,TOTAL_foreign_own,KOSPI_foreign_own,KOSDAQ_foreign_own
2001-12-06,686.61,718.9,1269.4,1.75,3.92,74.22,65.93,0.2,72.41,120.95,32.9,37.5,10.0
2001-12-07,704.5,728.2,1269.0,1.69,3.84,74.22,65.93,0.2,72.41,120.95,33.1,37.6,10.0
2001-12-10,668.77,727.0,1277.6,1.71,3.98,74.22,65.93,0.2,72.41,120.95,32.5,37.2,10.0
2001-12-11,670.08,723.8,1273.3,1.66,3.97,74.22,65.93,0.2,72.41,120.95,32.5,37.1,9.9
2001-12-12,681.43,747.9,1269.4,1.67,3.97,74.22,65.93,0.2,72.41,120.95,32.6,37.3,10.1
2001-12-13,676.59,753.0,1269.6,1.69,3.96,74.22,65.93,0.2,72.41,120.95,32.5,37.3,10.3
2001-12-14,665.2,739.4,1280.9,1.73,3.89,74.22,65.93,0.2,72.41,120.95,32.4,37.2,10.1
2001-12-17,648.28,715.1,1288.5,1.74,3.98,74.22,65.93,0.2,72.41,120.95,32.5,37.3,10.0
2001-12-18,643.76,693.5,1286.9,1.71,3.97,74.22,65.93,0.2,72.41,120.95,33.0,37.9,10.0
2001-12-19,647.05,675.9,1287.2,1.69,3.97,74.22,65.93,0.2,72.41,120.95,33.3,38.1,10.0
2001-12-20,664.51,698.4,1295.2,1.69,4.0,74.22,65.93,0.2,72.41,120.95,33.3,38.0,10.1
2001-12-21,644.71,684.3,1303.9,1.71,3.89,74.22,65.93,0.2,72.41,120.95,33.1,37.9,10.2
2001-12-24,646.49,684.3,1303.2,1.72,3.98,74.22,65.93,0.2,72.41,120.95,32.0,36.5,10.2
2001-12-26,653.87,685.4,1313.0,1.75,3.99,74.22,65.93,0.2,72.41,120.95,32.0,36.4,10.2
2001-12-27,668.55,694.3,1324.1,1.74,3.96,74.22,65.93,0.2,72.41,120.95,32.1,36.6,10.2
2001-12-28,693.7,722.1,1318.0,1.72,3.87,74.22,65.93,0.2,72.41,120.95,32.2,36.7,10.3
2002-01-02,724.95,744.7,1312.4,1.74,3.95,74.4,66.31,-0.3,76.12,122.06,32.5,36.9,10.4
2002-01-03,727.66,744.9,1307.7,1.73,3.96,74.4,66.31,-0.3,76.12,122.06,32.5,36.9,10.4
2002-01-04,747.72,754.5,1304.5,1.72,3.87,74.4,66.31,-0.3,76.12,122.06,32.9,37.3,10.5
2002-01-07,751.48,760.9,1296.0,1.68,3.91,74.4,66.31,-0.3,76.12,122.06,33.0,37.4,10.6
2002-01-08,734.76,753.5,1304.5,1.68,3.95,74.4,66.31,-0.3,76.12,122.06,32.8,37.3,10.6
2002-01-09,751.61,761.5,1306.9,1.68,3.95,74.4,66.31,-0.3,76.12,122.06,32.8,37.2,10.6
2002-01-10,728.23,763.3,1307.3,1.68,3.96,74.4,66.31,-0.3,76.12,122.06,32.3,36.8,10.5
2002-01-11,727.36,750.2,1310.5,1.58,4.03,74.4,66.31,-0.3,76.12,122.06,32.3,36.8,10.3
2002-01-14,744.03,751.1,1307.3,1.58,3.96,74.4,66.31,-0.3,76.12,122.06,32.6,37.1,10.5
2002-01-15,718.64,731.9,1311.9,1.6,3.96,74.4,66.31,-0.3,76.12,122.06,32.4,36.9,10.5
2002-01-16,710.95,729.1,1310.8,1.61,3.96,74.4,66.31,-0.3,76.12,122.06,32.3,36.7,10.5
2002-01-17,713.5,722.9,1312.3,1.64,3.96,74.4,66.31,-0.3,76.12,122.06,32.3,36.7,10.5
2002-01-18,708.47,720.2,1315.5,1.62,3.89,74.4,66.31,-0.3,76.12,122.06,32.2,36.7,10.4
2002-01-21,717.35,729.9,1315.4,1.62,3.97,74.4,66.31,-0.3,76.12,122.06,32.2,36.6,10.5
2002-01-22,724.36,739.3,1315.4,1.7,4.01,74.4,66.31,-0.3,76.12,122.06,32.2,36.6,10.6
2002-01-23,742.62,750.3,1331.0,1.71,3.96,74.4,66.31,-0.3,76.12,122.06,32.2,36.6,10.7
2002-01-24,757.71,750.1,1325.5,1.72,3.96,74.4,66.31,-0.3,76.12,122.06,32.2,36.5,10.7
2002-01-25,774.68,764.7,1322.6,1.72,3.94,74.4,66.31,-0.3,76.12,122.06,32.4,36.7,10.7
2002-01-28,780.24,799.9,1316.3,1.76,3.97,74.4,66.31,-0.3,76.12,122.06,32.1,36.5,10.8
2002-01-29,774.03,790.9,1308.6,1.72,3.97,74.4,66.31,-0.3,76.12,122.06,32.0,36.5,10.7
2002-01-30,749.45,762.0,1306.0,1.75,3.97,74.4,66.31,-0.3,76.12,122.06,31.9,36.3,10.6
2002-01-31,748.07,773.6,1309.4,1.76,3.97,74.4,66.31,-0.3,76.12,122.06,31.7,36.2,10.5
2002-02-01,742.42,759.8,1312.6,1.76,3.92,74.77,66.62,0.5,73.94,126.42,31.9,36.4,10.5
2002-02-04,730.21,742.8,1312.8,1.77,3.97,74.77,66.62,0.5,73.94,126.42,32.2,36.7,10.5
2002-02-05,739.91,743.5,1311.8,1.76,3.98,74.77,66.62,0.5,73.94,126.42,32.3,36.8,10.6
2002-02-06,741.55,747.4,1311.7,1.74,3.9,74.77,66.62,0.5,73.94,126.42,32.1,36.6,10.4
2002-02-07,727.71,724.5,1313.2,1.73,3.97,74.77,66.62,0.5,73.94,126.42,32.2,36.6,10.5
2002-02-08,739.66,728.8,1315.2,1.73,3.9,74.77,66.62,0.5,73.94,126.42,32.1,36.5,10.5
2002-02-14,796.18,751.9,1311.2,1.75,3.99,74.77,66.62,0.5,73.94,126.42,32.8,37.1,10.5
2002-02-15,783.59,753.0,1310.2,1.74,3.97,74.77,66.62,0.5,73.94,126.42,32.6,37.0,10.6
2002-02-18,790.37,760.5,1311.6,1.74,4.0,74.77,66.62,0.5,73.94,126.42,32.5,36.8,10.7
2002-02-19,782.27,758.5,1316.0,1.76,4.0,74.77,66.62,0.5,73.94,126.42,32.4,36.7,10.7
2002-02-20,776.89,756.7,1315.0,1.76,4.0,74.77,66.62,0.5,73.94,126.42,32.3,36.7,10.7
2002-02-21,787.62,763.0,1313.8,1.76,3.97,74.77,66.62,0.5,73.94,126.42,32.2,36.5,10.7
2002-02-22,792.0,770.6,1317.0,1.76,4.05,74.77,66.62,0.5,73.94,126.42,32.2,36.5,10.7
2002-02-25,791.48,771.1,1318.9,1.77,4.02,74.77,66.62,0.5,73.94,126.42,32.2,36.5,10.7
2002-02-26,801.14,770.0,1320.4,1.77,4.02,74.77,66.62,0.5,73.94,126.42,32.1,36.3,10.7
2002-02-27,822.11,775.4,1322.3,1.77,4.0,74.77,66.62,0.5,73.94,126.42,32.1,36.3,10.7
2002-02-28,819.99,787.1,1318.8,1.79,3.94,74.77,66.62,0.5,73.94,126.42,32.0,36.3,10.8
2002-03-04,834.21,830.4,1313.2,1.81,4.0,75.16,67.0,0.6,76.99,130.19,31.9,36.2,10.9
2002-03-05,841.95,836.2,1311.4,1.8,4.01,75.16,67.0,0.6,76.99,130.19,32.0,36.3,11.0
2002-03-06,843.06,841.4,1311.3,1.78,3.96,75.16,67.0,0.6,76.99,130.19,32.0,36.4,11.0
2002-03-07,829.44,837.3,1309.5,1.78,4.06,75.16,67.0,0.6,76.99,130.19,31.9,36.3,10.9
2002-03-08,825.27,840.9,1309.3,1.81,3.96,75.16,67.0,0.6,76.99,130.19,31.7,36.1,10.9
2002-03-11,827.02,865.4,1312.0,1.86,4.01,75.16,67.0,0.6,76.99,130.19,31.5,36.0,11.0
2002-03-12,846.03,866.0,1313.5,1.84,4.0,75.16,67.0,0.6,76.99,130.19,31.7,36.0,11.0
2002-03-13,849.13,869.6,1315.5,1.82,3.99,75.16,67.0,0.6,76.99,130.19,31.6,35.9,11.0
2002-03-14,856.86,874.9,1317.1,1.86,3.99,75.16,67.0,0.6,76.99,130.19,31.5,35.8,11.1
2002-03-15,860.36,893.5,1317.8,1.86,4.05,75.16,67.0,0.6,76.99,130.19,31.1,35.4,11.1
2002-03-18,869.71,917.8,1320.5,1.88,3.99,75.16,67.0,0.6,76.99,130.19,30.9,35.2,11.1
2002-03-19,889.98,925.8,1321.5,1.85,3.98,75.16,67.0,0.6,76.99,130.19,31.1,35.4,11.1
2002-03-20,887.48,916.6,1320.8,1.84,3.99,75.16,67.0,0.6,76.99,130.19,31.1,35.4,11.0
2002-03-21,885.64,918.4,1321.8,1.84,3.99,75.16,67.0,0.6,76.99,130.19,31.0,35.2,11.0
2002-03-22,895.98,943.0,1323.4,1.84,3.95,75.16,67.0,0.6,76.99,130.19,31.0,35.3,11.1
2002-03-25,879.41,936.3,1326.5,1.85,3.99,75.16,67.0,0.6,76.99,130.19,30.8,35.1,11.0
2002-03-26,881.03,925.6,1324.3,1.81,4.0,75.16,67.0,0.6,76.99,130.19,30.8,35.2,10.9
2002-03-27,902.46,931.0,1322.0,1.81,3.98,75.16,67.0,0.6,76.99,130.19,31.0,35.3,10.9
2002-03-28,892.67,918.5,1322.0,1.79,3.98,75.16,67.0,0.6,76.99,130.19,31.0,35.2,10.8
2002-03-29,895.58,927.3,1320.9,1.79,3.95,75.16,67.0,0.6,76.99,130.19,31.1,35.4,10.8
2002-04-01,875.83,877.0,1322.5,1.79,3.99,75.74,67.38,0.6,78.29,130.29,31.4,35.7,10.9
2002-04-02,905.34,884.2,1324.0,1.8,3.99,75.74,67.38,0.6,78.29,130.29,31.7,35.9,10.9
2002-04-03,918.59,878.7,1324.0,1.79,3.99,75.74,67.38,0.6,78.29,130.29,31.7,35.9,10.7
2002-04-04,918.01,882.0,1325.5,1.78,3.92,75.74,67.38,0.6,78.29,130.29,31.4,35.5,10.7
2002-04-08,900.69,879.9,1323.2,1.75,3.99,75.74,67.38,0.6,78.29,130.29,31.2,35.3,10.7
2002-04-09,888.67,862.1,1324.6,1.73,3.99,75.74,67.38,0.6,78.29,130.29,31.2,35.4,10.8
2002-04-10,856.03,835.4,1324.2,1.71,4.0,75.74,67.38,0.6,78.29,130.29,31.3,35.4,10.9
2002-04-11,862.86,846.1,1325.0,1.72,4.0,75.74,67.38,0.6,78.29,130.29,31.2,35.4,10.8
2002-04-12,875.69,842.4,1327.0,1.71,4.0,75.74,67.38,0.6,78.29,130.29,31.5,35.6,10.7
2002-04-15,894.28,858.2,1322.9,1.72,4.0,75.74,67.38,0.6,78.29,130.29,31.6,35.8,10.7
2002-04-16,901.29,865.1,1320.6,1.74,4.0,75.74,67.38,0.6,78.29,130.29,31.5,35.7,10.6
2002-04-17,930.51,874.3,1313.7,1.73,4.0,75.74,67.38,0.6,78.29,130.29,31.7,35.8,10.7
2002-04-18,937.61,876.8,1308.2,1.72,4.0,75.74,67.38,0.6,78.29,130.29,31.8,36.0,10.8
2002-04-19,923.94,858.8,1307.2,1.73,3.93,75.74,67.38,0.6,78.29,130.29,31.9,36.0,10.8
2002-04-22,920.89,824.5,1303.8,1.72,4.04,75.74,67.38,0.6,78.29,130.29,33.7,38.0,10.8
2002-04-23,925.7,810.2,1301.3,1.73,4.0,75.74,67.38,0.6,78.29,130.29,32.6,36.5,10.8
2002-04-24,915.69,794.8,1302.0,1.72,3.99,75.74,67.38,0.6,78.29,130.29,32.8,36.6,10.8
2002-04-25,872.58,757.3,1292.6,1.74,4.0,75.74,67.38,0.6,78.29,130.29,32.8,36.7,10.9
2002-04-26,869.65,767.8,1292.6,1.75,4.08,75.74,67.38,0.6,78.29,130.29,32.4,36.3,10.8
2002-04-29,838.51,737.0,1288.6,1.78,4.02,75.74,67.38,0.6,78.29,130.29,32.5,36.4,10.7
2002-04-30,842.34,733.4,1289.0,1.77,4.04,75.74,67.38,0.6,78.29,130.29,32.6,36.5,10.7
2002-05-02,859.86,763.1,1283.0,1.77,4.05,76.07,67.63,0.4,75.84,124.58,32.4,36.3,10.7
2002-05-03,856.72,764.8,1279.0,1.76,3.93,76.07,67.63,0.4,75.84,124.58,32.4,36.4,10.6
2002-05-06,826.87,755.0,1276.2,1.78,4.19,76.07,67.63,0.4,75.84,124.58,32.2,36.2,10.5
2002-05-07,826.34,748.2,1274.5,1.76,4.19,76.07,67.63,0.4,75.84,124.58,32.1,36.2,10.4
2002-05-08,844.67,767.8,1280.4,1.76,4.26,76.07,67.63,0.4,75.84,124.58,32.0,36.0,10.4
2002-05-09,838.67,780.2,1277.4,1.77,4.25,76.07,67.63,0.4,75.84,124.58,31.9,36.0,10.5
2002-05-10,817.93,769.9,1275.0,1.77,4.16,76.07,67.63,0.4,75.84,124.58,31.7,35.7,10.5
2002-05-13,821.89,766.3,1283.0,1.79,4.26,76.07,67.63,0.4,75.84,124.58,31.6,35.7,10.5
2002-05-14,837.37,766.6,1274.3,1.78,4.26,76.07,67.63,0.4,75.84,124.58,31.8,35.8,10.4
2002-05-15,862.62,783.4,1272.5,1.76,4.26,76.07,67.63,0.4,75.84,124.58,32.0,36.0,10.5
2002-05-16,858.04,779.9,1264.8,1.75,4.27,76.07,67.63,0.4,75.84,124.58,32.0,36.0,10.5
2002-05-17,875.03,794.7,1256.6,1.76,4.29,76.07,67.63,0.4,75.84,124.58,32.0,36.0,10.6
2002-05-20,865.78,793.5,1248.6,1.77,4.28,76.07,67.63,0.4,75.84,124.58,32.0,36.0,10.5
2002-05-21,837.56,766.5,1244.6,1.75,4.2,76.07,67.63,0.4,75.84,124.58,32.0,36.0,10.5
2002-05-22,863.06,774.2,1237.2,1.74,4.3,76.07,67.63,0.4,75.84,124.58,32.2,36.2,10.5
2002-05-23,845.51,755.3,1236.1,1.74,4.27,76.07,67.63,0.4,75.84,124.58,32.2,36.2,10.5
2002-05-24,854.57,755.7,1233.2,1.74,4.17,76.07,67.63,0.4,75.84,124.58,32.3,36.3,10.5
2002-05-27,840.57,743.9,1223.8,1.74,4.29,76.07,67.63,0.4,75.84,124.58,32.4,36.3,10.5
2002-05-28,848.8,740.7,1227.5,1.77,4.24,76.07,67.63,0.4,75.84,124.58,32.5,36.4,10.6
2002-05-29,835.19,724.7,1224.3,1.75,4.25,76.07,67.63,0.4,75.84,124.58,32.5,36.4,10.6
2002-05-30,815.61,703.8,1217.5,1.75,4.27,76.07,67.63,0.4,75.84,124.58,32.6,36.6,10.6
2002-05-31,796.4,697.8,1214.3,1.74,4.17,76.07,67.63,0.4,75.84,124.58,32.4,36.4,10.7
2002-06-03,804.93,698.0,1214.3,1.77,4.27,75.58,67.57,-0.1,73.18,119.1,32.7,36.6,10.7
2002-06-04,806.33,698.8,1210.1,1.76,4.27,75.58,67.57,-0.1,73.18,119.1,32.7,36.6,10.8
2002-06-05,809.59,710.5,1214.0,1.75,4.31,75.58,67.57,-0.1,73.18,119.1,32.5,36.5,10.8
2002-06-07,795.16,697.2,1228.0,1.74,4.18,75.58,67.57,-0.1,73.18,119.1,32.5,36.4,10.9
2002-06-10,811.9,712.5,1230.0,1.76,4.28,75.58,67.57,-0.1,73.18,119.1,32.4,36.3,10.9
2002-06-11,815.33,713.6,1215.5,1.75,4.29,75.58,67.57,-0.1,73.18,119.1,32.4,36.2,11.0
2002-06-12,823.06,724.0,1223.6,1.74,4.28,75.58,67.57,-0.1,73.18,119.1,32.3,36.1,11.0
2002-06-14,822.01,715.5,1226.1,1.71,4.2,75.58,67.57,-0.1,73.18,119.1,32.3,36.1,10.9
2002-06-17,809.16,704.6,1231.0,1.74,4.3,75.58,67.57,-0.1,73.18,119.1,32.3,36.1,10.8
2002-06-18,809.4,701.8,1224.0,1.73,4.28,75.58,67.57,-0.1,73.18,119.1,32.3,36.2,10.7
2002-06-19,776.37,662.6,1220.3,1.71,4.29,75.58,67.57,-0.1,73.18,119.1,32.4,36.2,10.7
2002-06-20,776.81,657.7,1214.8,1.73,4.31,75.58,67.57,-0.1,73.18,119.1,32.2,36.0,10.7
2002-06-21,778.53,658.1,1209.4,1.72,4.26,75.58,67.57,-0.1,73.18,119.1,32.2,35.9,10.7
2002-06-24,767.92,639.1,1210.0,1.74,4.29,75.58,67.57,-0.1,73.18,119.1,32.4,36.1,10.8
2002-06-25,755.92,618.8,1213.0,1.73,4.3,75.58,67.57,-0.1,73.18,119.1,32.2,35.7,10.9
2002-06-26,701.87,566.3,1203.0,1.7,4.33,75.58,67.57,-0.1,73.18,119.1,32.4,35.9,10.9
2002-06-27,710.43,572.3,1192.9,1.7,4.31,75.58,67.57,-0.1,73.18,119.1,32.3,35.8,10.9
2002-06-28,742.72,608.5,1203.0,1.7,4.25,75.58,67.57,-0.1,73.18,119.1,32.0,35.5,10.9
2002-07-02,746.23,610.5,1195.8,1.72,4.29,75.37,67.38,-0.3,71.8,116.8,32.1,35.6,10.9
2002-07-03,753.36,621.5,1197.8,1.72,4.28,75.37,67.38,-0.3,71.8,116.8,31.9,35.4,10.9
2002-07-04,768.74,637.1,1200.55,1.72,4.17,75.37,67.38,-0.3,71.8,116.8,32.0,35.5,10.9
2002-07-05,787.83,649.8,1194.9,1.72,4.24,75.37,67.38,-0.3,71.8,116.8,32.0,35.5,10.9
2002-07-08,783.35,652.9,1190.0,1.73,4.27,75.37,67.38,-0.3,71.8,116.8,32.0,35.5,11.0
2002-07-09,801.99,669.1,1172.2,1.72,4.27,75.37,67.38,-0.3,71.8,116.8,32.0,35.5,11.0
2002-07-10,794.71,674.5,1169.4,1.72,4.28,75.37,67.38,-0.3,71.8,116.8,31.7,35.2,11.0
2002-07-11,764.88,656.2,1169.5,1.72,4.29,75.37,67.38,-0.3,71.8,116.8,31.6,35.2,11.0
2002-07-12,792.93,668.2,1172.8,1.71,4.27,75.37,67.38,-0.3,71.8,116.8,31.7,35.3,10.9
2002-07-15,783.52,657.4,1166.6,1.72,4.28,75.37,67.38,-0.3,71.8,116.8,31.7,35.3,10.9
2002-07-16,771.45,642.2,1161.8,1.72,4.27,75.37,67.38,-0.3,71.8,116.8,31.8,35.3,10.9
2002-07-18,773.85,644.7,1164.8,1.72,4.27,75.37,67.38,-0.3,71.8,116.8,31.8,35.3,10.9
2002-07-19,754.62,631.4,1160.6,1.71,4.19,75.37,67.38,-0.3,71.8,116.8,31.7,35.2,11.0
2002-07-22,720.9,592.8,1155.6,1.7,4.3,75.37,67.38,-0.3,71.8,116.8,31.9,35.4,11.0
2002-07-23,743.52,616.1,1163.1,1.7,4.26,75.37,67.38,-0.3,71.8,116.8,31.9,35.4,11.0
2002-07-24,721.41,595.4,1165.1,1.69,4.26,75.37,67.38,-0.3,71.8,116.8,31.9,35.4,11.0
2002-07-25,723.52,602.3,1171.0,1.7,4.27,75.37,67.38,-0.3,71.8,116.8,31.7,35.2,11.0
2002-07-26,697.84,583.3,1180.4,1.69,4.29,75.37,67.38,-0.3,71.8,116.8,31.5,35.0,10.9
2002-07-29,700.35,575.4,1190.0,1.72,4.27,75.37,67.38,-0.3,71.8,116.8,31.4,34.8,10.7
2002-07-30,724.08,591.6,1183.1,1.72,4.27,75.37,67.38,-0.3,71.8,116.8,31.4,34.8,10.7
2002-07-31,717.99,586.2,1178.0,1.71,4.27,75.37,67.38,-0.3,71.8,116.8,31.5,34.9,10.6
2002-08-01,707.8,584.2,1177.8,1.68,4.27,75.46,67.82,0.7,72.7,118.15,31.4,34.8,10.6
2002-08-02,700.68,576.0,1179.3,1.63,4.27,75.46,67.82,0.7,72.7,118.15,31.7,35.2,10.6
2002-08-05,675.76,552.4,1192.5,1.64,4.28,75.46,67.82,0.7,72.7,118.15,31.5,35.1,10.3
2002-08-06,673.78,544.3,1215.0,1.65,4.2,75.46,67.82,0.7,72.7,118.15,31.5,35.0,10.3
2002-08-07,679.37,553.4,1205.0,1.59,4.24,75.46,67.82,0.7,72.7,118.15,31.4,34.9,10.2
2002-08-08,684.49,564.7,1201.7,1.62,4.26,75.46,67.82,0.7,72.7,118.15,31.4,34.9,10.3
2002-08-09,692.45,562.3,1198.5,1.62,4.27,75.46,67.82,0.7,72.7,118.15,31.5,35.0,10.3
2002-08-12,695.39,566.9,1197.5,1.68,4.29,75.46,67.82,0.7,72.7,118.15,31.4,34.9,10.2
2002-08-13,708.63,579.1,1194.6,1.63,4.28,75.46,67.82,0.7,72.7,118.15,31.5,35.0,10.2
2002-08-14,711.24,579.4,1181.3,1.64,4.29,75.46,67.82,0.7,72.7,118.15,31.4,34.9,10.2
2002-08-16,718.29,582.0,1183.9,1.62,4.3,75.46,67.82,0.7,72.7,118.15,31.5,35.0,10.3
2002-08-19,717.58,583.4,1189.2,1.67,4.3,75.46,67.82,0.7,72.7,118.15,31.5,35.0,10.3
2002-08-20,736.7,591.5,1190.0,1.62,4.29,75.46,67.82,0.7,72.7,118.15,31.6,35.1,10.3
2002-08-21,745.12,595.4,1187.0,1.63,4.24,75.46,67.82,0.7,72.7,118.15,31.6,35.1,10.3
2002-08-22,745.75,600.1,1188.7,1.65,4.23,75.46,67.82,0.7,72.7,118.15,31.6,35.0,10.3
2002-08-23,740.51,598.5,1201.0,1.65,4.28,75.46,67.82,0.7,72.7,118.15,31.6,35.1,10.3
2002-08-26,734.79,594.0,1200.3,1.68,4.3,75.46,67.82,0.7,72.7,118.15,31.6,35.1,10.3
2002-08-27,724.17,591.8,1194.8,1.68,4.26,75.46,67.82,0.7,72.7,118.15,31.4,34.9,10.3
2002-08-28,724.05,586.5,1202.0,1.67,4.26,75.46,67.82,0.7,72.7,118.15,31.4,34.9,10.3
2002-08-29,724.94,584.4,1202.0,1.68,4.27,75.46,67.82,0.7,72.7,118.15,31.4,34.8,10.4
2002-08-30,736.4,591.1,1196.9,1.69,4.27,75.46,67.82,0.7,72.7,118.15,31.3,34.7,10.4
2002-09-02,751.98,595.4,1197.2,1.69,4.27,75.62,68.2,0.6,74.4,119.73,31.4,34.7,10.5
2002-09-03,740.59,590.1,1195.5,1.64,4.27,75.62,68.2,0.6,74.4,119.73,31.4,34.7,10.4
2002-09-04,723.05,581.0,1190.1,1.63,4.28,75.62,68.2,0.6,74.4,119.73,31.2,34.6,10.4
2002-09-05,720.98,580.6,1186.2,1.61,4.32,75.62,68.2,0.6,74.4,119.73,31.1,34.5,10.4
2002-09-06,708.73,562.2,1197.0,1.66,4.21,75.62,68.2,0.6,74.4,119.73,31.2,34.6,10.3
2002-09-09,697.89,536.6,1191.8,1.69,4.29,75.62,68.2,0.6,74.4,119.73,31.5,34.8,10.3
2002-09-10,713.3,542.4,1203.0,1.68,4.28,75.62,68.2,0.6,74.4,119.73,31.6,34.9,10.3
2002-09-11,724.71,549.0,1197.5,1.69,4.28,75.62,68.2,0.6,74.4,119.73,31.7,35.0,10.4
2002-09-12,739.22,552.7,1196.4,1.69,4.29,75.62,68.2,0.6,74.4,119.73,31.8,35.0,10.4
2002-09-13,718.17,542.8,1214.0,1.69,4.31,75.62,68.2,0.6,74.4,119.73,31.7,34.9,10.3
2002-09-16,704.38,534.5,1215.0,1.71,4.36,75.62,68.2,0.6,74.4,119.73,31.6,34.8,10.3
2002-09-17,726.8,552.2,1213.6,1.7,4.37,75.62,68.2,0.6,74.4,119.73,31.6,34.9,10.3
2002-09-18,703.87,537.8,1208.0,1.68,4.29,75.62,68.2,0.6,74.4,119.73,31.6,34.9,10.3
2002-09-19,704.12,536.8,1205.0,1.65,4.26,75.62,68.2,0.6,74.4,119.73,31.6,34.9,10.3
2002-09-23,679.43,518.3,1224.0,1.65,4.31,75.62,68.2,0.6,74.4,119.73,31.6,34.8,10.2
2002-09-24,672.28,504.1,1218.5,1.65,4.27,75.62,68.2,0.6,74.4,119.73,31.6,34.8,10.2
2002-09-25,657.96,487.9,1225.0,1.66,4.28,75.62,68.2,0.6,74.4,119.73,31.6,34.8,10.1
2002-09-26,662.41,486.3,1223.6,1.65,4.3,75.62,68.2,0.6,74.4,119.73,31.6,34.8,10.0
2002-09-27,663.72,485.2,1222.9,1.63,4.28,75.62,68.2,0.6,74.4,119.73,31.6,34.8,10.1
2002-09-30,646.42,467.1,1222.7,1.57,4.27,75.62,68.2,0.6,74.4,119.73,31.8,35.0,9.9
2002-10-01,652.13,475.3,1222.5,1.59,4.27,75.72,68.01,0.6,74.4,119.73,31.7,34.8,10.3
2002-10-02,648.1,475.1,1225.4,1.58,4.35,75.72,68.01,0.6,74.4,119.73,31.7,34.9,10.3
2002-10-04,650.92,480.2,1227.4,1.61,4.22,75.72,68.01,0.6,74.4,119.73,31.7,34.9,10.4
2002-10-07,627.4,468.0,1235.7,1.63,4.27,75.72,68.01,0.6,74.4,119.73,31.6,34.8,10.5
2002-10-08,634.84,470.8,1242.1,1.61,4.31,75.72,68.01,0.6,74.4,119.73,31.6,34.8,10.4
2002-10-09,619.94,458.3,1245.0,1.57,4.31,75.72,68.01,0.6,74.4,119.73,31.7,34.8,10.3
2002-10-10,584.04,437.4,1252.8,1.58,4.32,75.72,68.01,0.6,74.4,119.73,31.6,34.8,10.2
2002-10-11,587.51,436.7,1261.0,1.58,4.39,75.72,68.01,0.6,74.4,119.73,31.5,34.8,10.0
2002-10-14,614.27,458.5,1254.0,1.58,4.31,75.72,68.01,0.6,74.4,119.73,31.6,34.9,10.1
2002-10-15,629.57,473.7,1255.0,1.68,4.28,75.72,68.01,0.6,74.4,119.73,31.7,34.9,10.1
2002-10-16,636.25,474.8,1241.9,1.66,4.27,75.72,68.01,0.6,74.4,119.73,31.8,35.0,10.2
2002-10-17,644.66,484.3,1246.0,1.67,4.27,75.72,68.01,0.6,74.4,119.73,31.7,34.9,10.2
2002-10-18,670.79,502.1,1251.0,1.67,4.29,75.72,68.01,0.6,74.4,119.73,31.7,34.9,10.2
2002-10-21,652.67,486.6,1235.0,1.71,4.21,75.72,68.01,0.6,74.4,119.73,31.9,35.2,10.2
2002-10-22,639.27,476.4,1242.5,1.69,4.21,75.72,68.01,0.6,74.4,119.73,31.9,35.2,10.1
2002-10-23,657.43,487.5,1231.5,1.68,4.26,75.72,68.01,0.6,74.4,119.73,31.8,35.0,10.1
2002-10-24,654.98,479.2,1226.9,1.65,4.27,75.72,68.01,0.6,74.4,119.73,31.8,35.0,9.9
2002-10-25,655.88,478.6,1226.6,1.64,4.3,75.72,68.01,0.6,74.4,119.73,31.9,35.1,9.9
2002-10-28,678.14,493.7,1228.5,1.59,4.29,75.72,68.01,0.6,74.4,119.73,32.0,35.2,10.0
2002-10-29,673.18,492.0,1217.0,1.51,4.27,75.72,68.01,0.6,74.4,119.73,32.0,35.2,10.1
2002-10-30,658.03,482.8,1232.5,1.51,4.28,75.72,68.01,0.6,74.4,119.73,31.9,35.2,9.9
2002-10-31,658.92,480.5,1224.0,1.44,4.28,75.72,68.01,0.6,74.4,119.73,31.9,35.2,9.9
2002-11-01,647.65,476.4,1225.05,1.43,4.29,75.87,68.08,0.1,72.9,118.79,31.9,35.2,9.9
2002-11-04,672.68,481.8,1221.5,1.43,4.28,75.87,68.08,0.1,72.9,118.79,32.0,35.2,9.9
2002-11-05,664.9,480.1,1224.0,1.42,4.28,75.87,68.08,0.1,72.9,118.79,32.1,35.3,10.0
2002-11-06,682.56,489.5,1226.5,1.23,4.26,75.87,68.08,0.1,72.9,118.79,32.1,35.4,10.0
2002-11-07,681.27,486.6,1209.7,1.22,4.26,75.87,68.08,0.1,72.9,118.79,32.2,35.5,10.0
2002-11-08,674.85,483.9,1199.5,1.22,4.29,75.87,68.08,0.1,72.9,118.79,32.3,35.5,10.0
2002-11-11,657.78,474.6,1193.1,1.22,4.31,75.87,68.08,0.1,72.9,118.79,32.2,35.5,10.1
2002-11-12,654.43,471.6,1203.0,1.22,4.29,75.87,68.08,0.1,72.9,118.79,32.2,35.4,10.1
2002-11-13,653.85,470.3,1194.7,1.21,4.3,75.87,68.08,0.1,72.9,118.79,32.2,35.5,10.1
2002-11-14,652.15,470.5,1204.2,1.22,4.3,75.87,68.08,0.1,72.9,118.79,32.1,35.4,10.2
